id,empleado_id,cliente_id,fecha,hora,fecha_cerrado,hora_cerrado,serie,forma_pago_id,cuenta,subtotal,iva,total,facturado,cancelado
48991,676,61922,29/11/2021,13:31:49,29/11/2021,13:32:15,NDPGR034Y9Q,1,,75.26,12.05,87.31,NO,NO
48992,676,61910,29/11/2021,13:36:33,29/11/2021,13:36:44,NDPGR032Q6X,1,,15.09,2.41,17.5,NO,NO
48993,676,62576,29/11/2021,13:40:19,29/11/2021,13:40:29,NDPGR031W6F,1,,77.5,12.4,89.9,NO,NO
48994,1040,62559,29/11/2021,13:42:33,29/11/2021,13:42:41,NDPYA029ZMG,1,,28.36,4.54,32.9,NO,NO
48995,1040,62538,29/11/2021,13:44:06,29/11/2021,13:44:22,NDPYA031IIS,1,,28.36,4.54,32.9,NO,NO
48996,676,61906,29/11/2021,13:47:05,29/11/2021,13:47:24,NDPGR0335P6,1,,57.58,9.22,66.8,NO,NO
48997,676,61901,29/11/2021,13:59:04,29/11/2021,13:59:07,NDPGR0356HS,1,,19.83,3.17,23,NO,NO
48998,676,61900,29/11/2021,13:59:40,29/11/2021,13:59:58,NDPGR0350XD,1,,59.48,9.52,69,NO,NO
48999,676,61898,29/11/2021,14:00:15,29/11/2021,14:00:24,NDPGR024D8A,1,,20.78,3.32,24.1,NO,NO
49000,1040,62615,29/11/2021,14:00:43,29/11/2021,14:00:52,NDPYA025TEB,1,,23.19,3.71,26.9,NO,NO
49001,1040,62533,29/11/2021,14:01:26,29/11/2021,14:02:07,NDPYA0279AO,1,,34.4,5.5,39.9,NO,NO
49002,1040,62602,29/11/2021,14:02:36,29/11/2021,14:03:46,NDPYA029Y1W,5,428,203.78,32.62,236.4,NO,NO
49003,1040,62598,29/11/2021,14:04:32,29/11/2021,14:04:47,NDPYA027BWQ,1,,147.85,23.65,171.5,NO,NO
49004,1040,62537,29/11/2021,14:05:54,29/11/2021,14:06:24,NDPYA032ZZ3,1,,287.59,46.01,333.6,SI,NO
49005,1040,62527,29/11/2021,14:06:57,29/11/2021,14:07:43,NDPYA0367QO,1,,99.4,15.9,115.3,NO,NO
49006,1040,62524,29/11/2021,14:07:57,29/11/2021,14:08:00,NDPYA037CQD,1,,12.84,2.05,14.89,NO,NO
49007,1040,62520,29/11/2021,14:14:56,29/11/2021,14:15:19,NDPYA0346XF,1,,73.54,11.76,85.3,NO,NO
49008,1040,62517,29/11/2021,14:16:07,29/11/2021,14:16:53,NDPYA0328CB,1,,129.31,20.69,150,NO,NO
49009,1040,62364,29/11/2021,14:17:30,29/11/2021,14:17:56,NDPYA029I3M,1,,118.54,18.96,137.5,NO,NO
49010,1040,62358,29/11/2021,14:20:31,29/11/2021,14:20:48,NDPYA024K76,1,,25.86,4.14,30,NO,NO
49011,1040,62354,29/11/2021,14:23:47,29/11/2021,14:24:53,NDPYA034DIB,1,,314.57,50.33,364.9,NO,NO
49012,1040,62154,29/11/2021,14:25:38,29/11/2021,14:25:49,NDPYA036F3M,1,,7.67,1.23,8.9,NO,NO
49013,1040,62143,29/11/2021,14:27:57,29/11/2021,14:28:07,NDPYA039353,1,,41.73,6.67,48.4,NO,NO
49014,1040,62510,29/11/2021,14:29:45,29/11/2021,14:29:52,NDPYA038GK1,1,,29.14,4.66,33.8,NO,NO
49015,1040,62505,29/11/2021,14:30:09,29/11/2021,14:32:05,NDPYA030EA6,1,,841.29,134.61,975.9,SI,NO
49016,676,62131,29/11/2021,14:31:16,29/11/2021,14:31:29,NDPGR029HWK,1,,49.91,7.98,57.89,NO,NO
49017,1040,62482,29/11/2021,14:32:32,29/11/2021,14:32:35,NDPYA0289E8,1,,23.71,3.79,27.5,NO,NO
49018,1040,62458,29/11/2021,14:36:29,29/11/2021,14:36:39,NDPYA038A1D,1,,36.21,5.79,42,NO,NO
49019,676,62125,29/11/2021,14:41:59,29/11/2021,14:42:06,NDPGR037C27,1,,21.12,3.38,24.5,NO,NO
49020,676,62112,29/11/2021,14:42:35,29/11/2021,14:43:01,NDPGR032O7F,1,,356.03,56.97,413,NO,NO
49021,676,62111,29/11/2021,14:46:43,29/11/2021,14:47:12,NDPGR0353XF,1,,61.98,9.92,71.9,NO,NO
49022,676,62110,29/11/2021,14:47:39,29/11/2021,14:48:16,NDPGR041NTV,1,,95.18,15.22,110.4,NO,NO
49023,676,62103,29/11/2021,15:02:20,29/11/2021,15:02:49,NDPGR023THV,1,,81.81,13.09,94.9,NO,NO
49024,1040,62502,29/11/2021,15:08:17,29/11/2021,15:21:19,NDPYA0355NI,1,,6510.09,1041.61,7551.6997,SI,NO
49025,676,62078,29/11/2021,15:21:24,29/11/2021,15:22:13,NDPGR028R3P,1,,597.76,95.65,693.41,NO,NO
49026,1040,62447,29/11/2021,15:21:47,29/11/2021,15:22:06,NDPYA0337O3,1,,64.14,10.26,74.4,NO,NO
49027,676,62445,29/11/2021,15:22:37,29/11/2021,15:23:58,NDPGR033CJM,5,3106,51.98,8.32,60.3,SI,NO
49028,676,62077,29/11/2021,15:24:13,29/11/2021,15:24:35,NDPGR029D8P,1,,97.93,15.67,113.6,NO,NO
49029,676,62075,29/11/2021,15:24:58,29/11/2021,15:25:14,NDPGR0384XV,1,,65.95,10.55,76.5,NO,NO
49030,676,62072,29/11/2021,15:25:48,29/11/2021,15:26:14,NDPGR038Y00,1,,73.28,11.72,85,NO,NO
49031,676,62411,29/11/2021,15:26:32,29/11/2021,15:28:14,NDPGR032PAI,5,8795,2268.97,363.04,2632.01,SI,NO
49032,676,62067,29/11/2021,15:28:45,29/11/2021,15:28:57,NDPGR038P4C,1,,68.88,11.02,79.9,NO,NO
49033,676,62443,29/11/2021,15:39:39,29/11/2021,15:39:53,NDPGR0433BN,1,,36.21,5.79,42,NO,NO
49034,676,62413,29/11/2021,15:41:21,29/11/2021,15:41:46,NDPGR027P9L,1,,62.32,9.97,72.29,NO,NO
49035,676,62406,29/11/2021,15:43:57,29/11/2021,15:44:16,NDPGR038NSW,1,,60.34,9.65,69.99,NO,NO
49036,1040,62063,29/11/2021,16:03:17,29/11/2021,16:04:17,NDPYA031NKG,1,,94.23,15.07,109.3,NO,NO
49037,1040,62047,29/11/2021,16:10:57,29/11/2021,16:11:04,NDPYA033JSD,1,,23.19,3.71,26.9,NO,NO
49038,1040,62038,29/11/2021,16:11:24,29/11/2021,16:11:46,NDPYA0289A3,1,,81.73,13.07,94.8,NO,NO
49039,1040,62338,29/11/2021,16:11:55,29/11/2021,16:12:02,NDPYA032RKG,1,,239.66,38.35,278.01,NO,NO
49040,1040,62334,29/11/2021,16:17:59,29/11/2021,16:18:07,NDPYA042MGV,1,,34.4,5.5,39.9,NO,NO
49041,676,62015,29/11/2021,16:23:59,29/11/2021,16:24:07,NDPGR039PUO,1,,172.41,27.59,200,NO,NO
49042,676,62332,29/11/2021,16:24:35,29/11/2021,16:25:18,NDPGR034N60,1,,205,32.8,237.8,NO,NO
49043,1040,62227,29/11/2021,16:35:26,29/11/2021,16:37:49,NDPYA0361QS,5,9168,122.84,19.65,142.49,SI,NO
49044,1040,62331,29/11/2021,16:38:11,29/11/2021,16:39:13,NDPYA033QY9,1,,132.76,21.24,154,NO,NO
49045,1040,62222,29/11/2021,16:44:38,29/11/2021,16:44:47,NDPYA039GQE,1,,403.45,64.55,468,NO,NO
49046,1040,62207,29/11/2021,16:48:03,29/11/2021,16:48:28,NDPYA034FHW,1,,69.39,11.11,80.5,NO,NO
49047,1040,62327,29/11/2021,16:52:46,29/11/2021,16:52:56,NDPYA037J9G,1,,21.47,3.44,24.91,NO,NO
49048,1040,62299,29/11/2021,16:59:21,29/11/2021,17:00:19,NDPYA037LCB,5,6316,193.97,31.03,225,NO,NO
49049,1040,62295,29/11/2021,17:00:26,29/11/2021,17:00:36,NDPYA029PLR,1,,25.67,4.11,29.78,NO,NO
49050,1040,62293,29/11/2021,17:01:12,29/11/2021,17:02:27,NDPYA0257A0,1,,584.72,93.56,678.28,NO,NO
49051,1040,62287,29/11/2021,17:02:37,29/11/2021,17:02:53,NDPYA0331EC,1,,49.57,7.93,57.5,NO,NO
49052,1040,68860,29/11/2021,17:03:16,29/11/2021,17:04:30,NDPYA0315NL,5,7709,515.52,82.48,598,SI,NO
49053,1040,68153,29/11/2021,17:04:44,29/11/2021,17:05:56,NDPYA033V59,1,,72.84,11.65,84.49,NO,NO
49054,1040,62267,29/11/2021,17:07:07,29/11/2021,17:07:43,NDPYA035HQD,1,,133.19,21.31,154.5,NO,NO
49055,1040,62256,29/11/2021,17:07:56,29/11/2021,17:07:58,NDPYA039DVX,1,,15.84,2.53,18.37,NO,NO
49056,1040,62254,29/11/2021,17:11:12,29/11/2021,17:11:23,NDPYA026CDW,1,,24.57,3.93,28.5,NO,NO
49057,1040,62247,29/11/2021,17:14:31,29/11/2021,17:15:17,NDPYA0307BX,1,,125.17,20.03,145.2,NO,NO
49058,1040,62348,29/11/2021,17:17:38,29/11/2021,17:17:58,NDPYA040QQH,1,,84.23,13.47,97.7,NO,NO
49059,1040,62347,29/11/2021,17:18:43,29/11/2021,17:18:53,NDPYA037P63,1,,39.57,6.33,45.9,NO,NO
49060,1040,62191,29/11/2021,17:23:06,29/11/2021,17:23:32,NDPYA03222P,1,,92.77,14.84,107.61,NO,NO
49061,1040,61896,29/11/2021,17:23:43,29/11/2021,17:23:57,NDPYA033K2Y,1,,30.08,4.82,34.9,NO,NO
49062,1040,62190,29/11/2021,17:34:53,29/11/2021,17:34:56,NDPYA036TZV,1,,16.29,2.61,18.9,NO,NO
49063,1040,62189,29/11/2021,17:38:50,29/11/2021,17:39:59,NDPYA037U7G,1,,30.08,4.82,34.9,NO,NO
49064,1040,62170,29/11/2021,17:46:12,29/11/2021,17:46:23,NDPYA034G9N,1,,138.79,22.2,160.99,NO,NO
49065,1040,62157,29/11/2021,17:46:50,29/11/2021,17:46:59,NDPYA036TTI,1,,34.31,5.49,39.8,NO,NO
49066,1040,62011,29/11/2021,17:48:24,29/11/2021,17:48:52,NDPYA039H4V,1,,66.98,10.72,77.7,NO,NO
49067,1040,61996,29/11/2021,17:49:07,29/11/2021,17:49:25,NDPYA041OAQ,1,,29.14,4.66,33.8,NO,NO
49068,1040,61995,29/11/2021,17:49:42,29/11/2021,17:49:50,NDPYA040QX7,1,,77.5,12.4,89.9,NO,NO
49069,1040,61981,29/11/2021,17:52:47,29/11/2021,17:52:56,NDPYA039BYX,1,,23.71,3.79,27.5,NO,NO
49070,1040,61962,29/11/2021,17:58:33,29/11/2021,17:59:05,NDPYA040OZD,1,,123.19,19.71,142.9,NO,NO
49071,1040,61947,29/11/2021,17:59:24,29/11/2021,18:00:09,NDPYA04172L,1,,181.03,28.96,209.99,NO,NO
49072,676,61938,29/11/2021,18:04:25,29/11/2021,18:04:31,NDPGR033JAP,1,,23.79,3.81,27.6,NO,NO
49073,676,61936,29/11/2021,18:22:53,29/11/2021,18:23:05,NDPGR0345TV,1,,69.4,11.1,80.5,NO,NO
49074,1040,61930,29/11/2021,18:27:18,29/11/2021,18:27:21,NDPYA0402KW,1,,59.91,9.59,69.5,NO,NO
49075,543,61918,29/11/2021,18:34:05,29/11/2021,18:34:02,FD-NDPDU031JOE,1,,19003.81,3040.5398,22044.379,SI,NO
49076,1378,61888,30/11/2021,08:36:19,30/11/2021,08:36:26,NDPMA035K0I,1,,65.95,10.55,76.5,NO,NO
49077,1378,61876,30/11/2021,08:38:59,30/11/2021,08:39:44,NDPMA041907,1,,111.64,17.86,129.5,NO,NO
49078,543,61869,30/11/2021,08:39:32,30/11/2021,08:40:05,NDPDU033ZFJ,1,,403.45,64.55,468,NO,NO
49079,1378,61838,30/11/2021,08:40:07,30/11/2021,08:41:25,NDPMA0279M3,1,,247.59,39.61,287.2,NO,NO
49080,543,61890,30/11/2021,08:40:36,30/11/2021,08:42:59,NDPDU029JZI,1,,257.76,41.24,299,SI,NO
49081,1378,61785,30/11/2021,08:46:35,30/11/2021,08:46:38,NDPMA030D1N,1,,50,0,50,NO,NO
49082,1378,61675,30/11/2021,08:47:21,30/11/2021,08:50:21,NDPMA030XT4,1,,65.95,10.55,76.5,NO,NO
49083,1378,61804,30/11/2021,08:52:12,30/11/2021,08:52:43,NDPMA026APO,1,,103.27,16.53,119.8,NO,NO
49084,1378,61805,30/11/2021,08:53:14,30/11/2021,08:53:38,NDPMA0298ES,1,,227.15,36.34,263.49,SI,NO
49085,1378,61808,30/11/2021,08:58:59,30/11/2021,08:59:33,NDPMA0430PI,1,,103.45,16.55,120,SI,NO
49086,1378,61794,30/11/2021,09:01:38,30/11/2021,09:01:41,NDPMA029LTA,1,,5.95,0.95,6.9,NO,NO
49087,1378,61834,30/11/2021,09:04:05,30/11/2021,09:04:14,NDPMA026NGK,1,,42.24,6.76,49,NO,NO
49088,1378,61761,30/11/2021,09:04:26,30/11/2021,09:04:34,NDPMA029VA7,1,,12.5,2,14.5,NO,NO
49089,1378,61755,30/11/2021,09:12:09,30/11/2021,09:12:16,NDPMA029815,1,,43.02,6.88,49.9,NO,NO
49090,1378,61750,30/11/2021,09:12:40,30/11/2021,09:13:16,NDPMA024Y22,1,,261.29,41.81,303.1,NO,NO
49091,1378,61734,30/11/2021,09:16:27,30/11/2021,09:17:02,NDPMA033051,1,,138.1,22.1,160.2,NO,NO
49092,1378,61732,30/11/2021,09:17:22,30/11/2021,09:17:48,NDPMA029SWL,1,,147.76,23.64,171.4,NO,NO
49093,1378,61720,30/11/2021,09:19:57,30/11/2021,09:20:22,NDPMA039BNY,1,,56.81,9.09,65.9,NO,NO
49094,1378,61688,30/11/2021,09:22:17,30/11/2021,09:22:44,NDPMA029XOX,1,,74.39,11.9,86.29,NO,NO
49095,1378,61796,30/11/2021,09:23:48,30/11/2021,09:25:12,NDPMA034L8C,1,,373.52,59.76,433.28,SI,NO
49096,1378,61676,30/11/2021,09:25:35,30/11/2021,09:25:39,NDPMA0325FP,1,,8.62,1.38,10,NO,NO
49097,1378,61674,30/11/2021,09:27:06,30/11/2021,09:27:16,NDPMA032I57,1,,61.12,9.78,70.9,NO,NO
49098,1378,68093,30/11/2021,09:27:37,30/11/2021,09:27:52,NDPMA036JRC,1,,67.24,10.76,78,NO,NO
49099,1378,61672,30/11/2021,09:31:50,30/11/2021,09:32:12,NDPMA026YL8,1,,23.19,3.71,26.9,NO,NO
49100,1378,60486,30/11/2021,09:33:28,30/11/2021,09:34:30,NDPMA033ADM,1,,128.2,20.51,148.71,NO,NO
49101,1378,60482,30/11/2021,09:43:03,30/11/2021,09:43:32,NDPMA0274M4,1,,40.09,6.41,46.5,NO,NO
49102,1378,60477,30/11/2021,09:51:08,30/11/2021,09:52:27,NDPMA031TK7,1,,283.88,45.43,329.31,NO,NO
49103,1378,60472,30/11/2021,09:56:03,30/11/2021,09:56:13,NDPMA031TEH,1,,23.62,3.78,27.4,NO,NO
49104,1378,60455,30/11/2021,09:56:34,30/11/2021,09:56:44,NDPMA035E16,1,,32.33,5.17,37.5,NO,NO
49105,1378,60447,30/11/2021,09:58:28,30/11/2021,09:58:34,NDPMA040NP3,1,,34.4,5.5,39.9,NO,NO
49106,1040,61677,30/11/2021,10:21:12,30/11/2021,10:21:38,NDPYA01554P,1,,103.1,16.5,119.6,SI,NO
49107,1040,60437,30/11/2021,10:25:02,30/11/2021,10:25:17,NDPYA018QHW,1,,337.84,54.06,391.9,NO,NO
49108,1378,61662,30/11/2021,10:30:01,30/11/2021,10:30:12,NDPMA01383J,1,,205.17,32.83,238,NO,NO
49109,1040,60429,30/11/2021,10:30:49,30/11/2021,10:31:37,NDPYA0257AN,1,,452.5,72.4,524.9,NO,NO
49110,1378,61643,30/11/2021,10:31:36,30/11/2021,10:32:17,NDPMA0221PT,1,,114.57,18.32,132.89,NO,NO
49111,1040,61638,30/11/2021,10:32:41,30/11/2021,10:32:46,NDPYA019D71,1,,16.29,2.61,18.9,NO,NO
49112,1040,61632,30/11/2021,10:36:24,30/11/2021,10:36:49,NDPYA0242RQ,1,,40.94,6.56,47.5,NO,NO
49113,1040,61626,30/11/2021,10:40:15,30/11/2021,10:40:42,NDPYA019MH0,1,,130.17,20.83,151,NO,NO
49114,1040,61555,30/11/2021,10:46:06,30/11/2021,10:46:14,NDPYA0252RB,1,,145.69,23.31,169,NO,NO
49115,1040,61554,30/11/2021,10:46:25,30/11/2021,10:46:37,NDPYA026RCW,1,,74.47,11.91,86.38,NO,NO
49116,1040,61543,30/11/2021,10:49:01,30/11/2021,10:49:25,NDPYA023XL4,1,,109.74,17.56,127.3,NO,NO
49117,1040,61530,30/11/2021,10:50:04,30/11/2021,10:50:07,NDPYA018MGG,1,,16.38,2.62,19,NO,NO
49118,1040,61513,30/11/2021,10:52:04,30/11/2021,10:52:12,NDPYA020CB8,1,,10.34,1.65,11.99,NO,NO
49119,1040,61625,30/11/2021,10:54:36,30/11/2021,10:54:51,NDPYA0276FP,1,,257.76,41.24,299,NO,NO
49120,1040,61486,30/11/2021,10:55:54,30/11/2021,10:55:58,NDPYA028CTM,1,,38.79,6.21,45,NO,NO
49121,1040,61667,30/11/2021,10:56:14,30/11/2021,10:56:38,NDPYA025O1X,1,,114.48,18.31,132.79,SI,NO
49122,1040,61621,30/11/2021,10:57:10,30/11/2021,10:57:19,NDPYA0220EN,1,,103.36,16.54,119.9,NO,NO
49123,1040,61480,30/11/2021,10:58:14,30/11/2021,10:58:46,NDPYA0272ES,1,,279.39,44.7,324.09,NO,NO
49124,1040,61611,30/11/2021,11:02:52,30/11/2021,11:03:19,NDPYA019UDW,1,,51.2,8.19,59.39,NO,NO
49125,1040,61597,30/11/2021,11:03:38,30/11/2021,11:04:49,NDPYA0241E4,5,6694,1206.9,193.1,1400,SI,NO
49126,1040,61603,30/11/2021,11:07:50,30/11/2021,11:07:52,NDPYA022LA2,1,,17.16,2.75,19.91,NO,NO
49127,1040,61664,30/11/2021,11:09:40,30/11/2021,11:10:19,NDPYA023JTK,1,,111.56,17.85,129.41,SI,NO
49128,1040,60503,30/11/2021,11:16:37,30/11/2021,11:17:12,NDPYA027OCQ,1,,291.81,46.69,338.5,NO,NO
49129,1040,60502,30/11/2021,11:17:21,30/11/2021,11:17:31,NDPYA021J6I,1,,34.4,5.5,39.9,NO,NO
49130,1040,60491,30/11/2021,11:21:03,30/11/2021,11:21:30,NDPYA016WES,1,,90.87,14.53,105.4,NO,NO
49131,1378,61465,30/11/2021,11:25:11,30/11/2021,11:25:26,NDPMA0190L3,1,,30.86,4.94,35.8,NO,NO
49132,1378,61461,30/11/2021,11:26:12,30/11/2021,11:26:20,NDPMA0219BE,1,,1.06,0.17,1.23,NO,NO
49133,1040,61368,30/11/2021,11:27:23,30/11/2021,11:27:36,NDPYA024J1X,1,,25.86,4.14,30,NO,NO
49134,1040,61434,30/11/2021,11:28:06,30/11/2021,11:28:29,NDPYA0269PV,1,,239.66,38.35,278.01,NO,NO
49135,1040,61429,30/11/2021,11:32:43,30/11/2021,11:33:00,NDPYA022MHA,1,,21.12,3.38,24.5,NO,NO
49136,1040,61413,30/11/2021,11:33:10,30/11/2021,11:33:24,NDPYA0179HE,1,,32.59,5.21,37.8,NO,NO
49137,1040,61412,30/11/2021,11:34:29,30/11/2021,11:34:36,NDPYA028TCI,1,,144.83,23.17,168,NO,NO
49138,1040,61361,30/11/2021,11:41:24,30/11/2021,11:41:31,NDPYA021VSW,1,,283.62,45.38,329,NO,NO
49139,1040,61353,30/11/2021,11:41:56,30/11/2021,11:42:11,NDPYA026M3T,1,,10.6,1.7,12.3,NO,NO
49140,1040,61394,30/11/2021,11:44:43,30/11/2021,11:44:43,NDPYA02361W,1,,30,0,30,NO,NO
49141,1040,61594,30/11/2021,11:44:51,30/11/2021,11:45:05,NDPYA024GOK,1,,35.73,5.72,41.45,NO,NO
49142,1040,61586,30/11/2021,11:48:52,30/11/2021,11:49:09,NDPYA029FAZ,1,,343.97,55.04,399.01,NO,NO
49143,1040,61574,30/11/2021,11:49:24,30/11/2021,11:49:33,NDPYA029PRD,1,,24.04,3.85,27.89,NO,NO
49144,1040,61569,30/11/2021,11:50:04,30/11/2021,11:50:42,NDPYA019JQI,1,,72.67,11.63,84.3,NO,NO
49145,1040,61460,30/11/2021,11:52:03,30/11/2021,11:52:40,NDPYA020VR6,1,,227.58,36.41,263.99,SI,NO
49146,1040,61349,30/11/2021,12:00:36,30/11/2021,12:01:52,NDPYA020JHF,1,,1269.91,203.2,1473.11,NO,NO
49147,1040,61339,30/11/2021,12:02:19,30/11/2021,12:03:24,NDPYA023SJN,1,,113.62,18.18,131.8,NO,NO
49148,1040,61374,30/11/2021,12:06:47,30/11/2021,12:07:14,NDPYA028JZB,1,,677.5,108.4,785.9,SI,NO
49149,1040,61386,30/11/2021,12:09:55,30/11/2021,12:11:26,NDPYA030PCD,1,,245.96,39.35,285.31,SI,NO
49150,1040,61317,30/11/2021,12:11:46,30/11/2021,12:11:53,NDPYA023OGW,1,,43.71,6.99,50.7,NO,NO
49151,1040,61307,30/11/2021,12:12:53,30/11/2021,12:12:58,NDPYA0228K4,1,,19.74,3.16,22.9,NO,NO
49152,1040,61300,30/11/2021,12:13:10,30/11/2021,12:13:17,NDPYA0169RQ,1,,21.12,3.38,24.5,NO,NO
49153,1040,67879,30/11/2021,12:14:47,30/11/2021,12:18:59,NDPYA02718T,4,5707,2424.12,387.85,2811.9702,SI,NO
49154,1040,61390,30/11/2021,12:20:25,30/11/2021,12:22:02,NDPYA020K4X,5,5151,1914.57,306.33,2220.9,SI,NO
49155,1040,61295,30/11/2021,12:22:39,30/11/2021,12:25:58,NDPYA02735A,1,,1713.97,274.22,1988.19,SI,NO
49156,1040,61283,30/11/2021,12:26:28,30/11/2021,12:27:12,NDPYA0296BH,1,,228.8,36.61,265.41,NO,NO
49157,1040,61273,30/11/2021,12:27:43,30/11/2021,12:27:57,NDPYA0271TT,1,,38.79,6.21,45,NO,NO
49158,1040,61249,30/11/2021,12:28:09,30/11/2021,12:28:22,NDPYA030392,1,,99.48,15.92,115.4,NO,NO
49159,1040,61225,30/11/2021,12:28:35,30/11/2021,12:28:48,NDPYA029M67,1,,24.91,3.99,28.9,NO,NO
49160,1040,61230,30/11/2021,12:29:00,30/11/2021,12:31:33,NDPYA022LC5,1,,1684.06,269.43,1953.49,SI,NO
49161,1040,67813,30/11/2021,12:36:47,30/11/2021,12:36:56,NDPYA0312B1,1,,1.06,0.17,1.23,NO,NO
49162,1040,67809,30/11/2021,12:37:44,30/11/2021,12:37:48,NDPYA0268G7,1,,50,0,50,NO,NO
49163,1040,61189,30/11/2021,12:38:05,30/11/2021,12:38:38,NDPYA027Q5D,1,,101.72,16.28,118,NO,NO
49164,1040,61184,30/11/2021,12:40:41,30/11/2021,12:40:48,NDPYA020H03,1,,34.4,5.5,39.9,NO,NO
49165,1040,61141,30/11/2021,12:49:43,30/11/2021,12:50:00,NDPYA031LOM,1,,11.21,1.79,13,NO,NO
49166,1040,61247,30/11/2021,12:55:56,30/11/2021,12:57:03,NDPYA032XDG,5,9933,1094.82,175.17,1269.99,SI,NO
49167,1040,61243,30/11/2021,12:58:34,30/11/2021,12:59:00,NDPYA03153H,1,,337.06,53.92,390.98,SI,NO
49168,1040,61132,30/11/2021,13:01:00,30/11/2021,13:01:19,NDPYA010HTB,1,,53.8,8.61,62.41,NO,NO
49169,1040,61123,30/11/2021,13:04:10,30/11/2021,13:04:54,NDPYA014K2E,1,,199.49,31.92,231.41,NO,NO
49170,1040,61087,30/11/2021,13:05:36,30/11/2021,13:07:41,NDPYA023PO6,4,6323,339.56,54.34,393.9,NO,NO
49171,1040,61082,30/11/2021,13:07:56,30/11/2021,13:08:10,NDPYA027WEV,1,,168.07,26.89,194.96,NO,NO
49172,1040,61073,30/11/2021,13:08:28,30/11/2021,13:08:43,NDPYA027DOQ,1,,49.49,7.91,57.4,NO,NO
49173,1040,61103,30/11/2021,13:11:33,30/11/2021,13:12:14,NDPYA017AME,1,,71.98,11.51,83.49,SI,NO
49174,1040,61036,30/11/2021,13:14:08,30/11/2021,13:14:42,NDPYA022RV0,1,,114.27,18.28,132.55,NO,NO
49175,1040,61034,30/11/2021,13:15:26,30/11/2021,13:15:29,NDPYA023ECT,1,,16.29,2.61,18.9,NO,NO
49176,1040,61030,30/11/2021,13:15:40,30/11/2021,13:15:45,NDPYA0192UG,1,,65.09,10.41,75.5,NO,NO
49177,1040,61053,30/11/2021,13:16:08,30/11/2021,13:16:30,NDPYA024AJG,1,,45.69,7.31,53,NO,NO
49178,1040,61029,30/11/2021,13:16:47,30/11/2021,13:16:58,NDPYA027TK1,1,,38.28,6.12,44.4,NO,NO
49179,1040,61023,30/11/2021,13:21:29,30/11/2021,13:23:29,NDPYA023350,1,,155.6,24.9,180.5,NO,NO
49180,1040,61000,30/11/2021,13:25:40,30/11/2021,13:27:11,NDPYA020KJE,4,2599,1189.65,190.36,1380.01,SI,NO
49181,1040,61018,30/11/2021,13:30:49,30/11/2021,13:31:22,NDPYA025YTH,1,,137.5,22,159.5,NO,NO
49182,1040,61004,30/11/2021,13:32:43,30/11/2021,13:33:32,NDPYA021FW6,1,,199.93,31.98,231.91,NO,NO
49183,1040,60983,30/11/2021,13:33:57,30/11/2021,13:34:01,NDPYA027R5E,1,,29.22,4.68,33.9,NO,NO
49184,1040,60975,30/11/2021,13:38:56,30/11/2021,13:39:25,NDPYA0310ZK,1,,223.88,35.82,259.7,NO,NO
49185,1040,60960,30/11/2021,13:40:50,30/11/2021,13:41:08,NDPYA018HSM,1,,76.55,12.25,88.8,NO,NO
49186,1040,60953,30/11/2021,13:41:15,30/11/2021,13:41:20,NDPYA020STU,1,,34.4,5.5,39.9,NO,NO
49187,1040,60947,30/11/2021,13:41:48,30/11/2021,13:41:52,NDPYA0267A5,1,,31.47,5.04,36.51,NO,NO
49188,1040,60941,30/11/2021,13:42:23,30/11/2021,13:43:22,NDPYA020JA2,1,,249.4,39.89,289.29,SI,NO
49189,1040,60985,30/11/2021,13:47:47,30/11/2021,13:47:59,NDPYA0310MH,1,,50.43,8.07,58.5,NO,NO
49190,1040,60934,30/11/2021,13:50:28,30/11/2021,13:52:39,NDPYA02478J,5,5739,1463.79,234.21,1698,SI,NO
49191,1040,60911,30/11/2021,13:52:58,30/11/2021,13:53:25,NDPYA029PT6,1,,40.52,6.48,47,NO,NO
49192,1040,60907,30/11/2021,13:53:37,30/11/2021,13:54:13,NDPYA027DIR,1,,249.05,39.85,288.9,NO,NO
49193,1040,60905,30/11/2021,13:55:46,30/11/2021,13:56:29,NDPYA029JTM,1,,146.73,23.47,170.2,NO,NO
49194,1040,60900,30/11/2021,14:04:37,30/11/2021,14:04:43,NDPYA024KGB,1,,60.34,9.65,69.99,NO,NO
49195,1040,60883,30/11/2021,14:04:51,30/11/2021,14:05:02,NDPYA0209BI,1,,23.71,3.8,27.51,NO,NO
49196,1040,60880,30/11/2021,14:06:01,30/11/2021,14:06:29,NDPYA0173CH,1,,76.72,12.28,89,NO,NO
49197,1040,60939,30/11/2021,14:08:58,30/11/2021,14:09:37,NDPYA031LN0,1,,117.07,18.73,135.8,SI,NO
49198,1040,60781,30/11/2021,14:10:10,30/11/2021,14:11:33,NDPYA012H1U,1,,253.36,40.54,293.9,SI,NO
49199,1040,60877,30/11/2021,14:11:49,30/11/2021,14:12:20,NDPYA025OMK,1,,157.58,25.22,182.8,NO,NO
49200,1040,60784,30/11/2021,14:12:38,30/11/2021,14:13:06,NDPYA0242J7,1,,97.76,15.64,113.4,SI,NO
49201,1040,60872,30/11/2021,14:13:26,30/11/2021,14:13:34,NDPYA022R5H,1,,78.02,12.48,90.5,NO,NO
49202,1040,60862,30/11/2021,14:14:42,30/11/2021,14:14:52,NDPYA021BCX,1,,54.23,8.67,62.9,NO,NO
